goodsNo,goodsName,brandName,layer,collect_rank,review_count,grade_mean,text_len_mean,photo_rate,like_mean,top_proba_mean,spread_score,sticky_score,irritate_score,first_review_rate,price,saleRate,reviewScore
4628448,어성초 그린 톤업 크림,헤이네이처,C_potential,238,35,4.885714285714286,206.42857142857142,0.8,0.22857142857142856,0.4191192187697781,3.057142857142857,3.1142857142857143,3.1142857142857143,0.7142857142857143,27000,10,98
4572192,그린프로폴리스 올커버리선 40ml,씨케이디 개런티드,C_potential,223,53,4.886792452830188,176.45283018867926,0.7924528301886793,0.09433962264150944,0.4091074256757307,3.1320754716981134,3.0377358490566038,3.0754716981132075,0.7547169811320755,13900,47,98
4447047,에어핏 선 피니싱 스틱 01 퓨어 바이올렛 (본품+키링),프레비츠,C_potential,500,91,4.8901098901098905,172.07692307692307,0.5054945054945055,0.0989010989010989,0.39538745109985024,3.0,3.021978021978022,3.0,0.9340659340659341,16000,50,96
5877687,워터프루프 프로 선크림 50ml SPF50+ PA++++,부쉬맨,C_potential,316,126,4.888888888888889,204.27777777777777,0.8492063492063492,0.1746031746031746,0.38750264140373436,3.8095238095238093,3.6984126984126986,3.761904761904762,0.8888888888888888,15000,40,98
4080474,마몽드 카밍 샷 아줄렌 선크림 SPF50+PA++++ 35ml,마몽드,C_potential,329,68,4.852941176470588,145.22058823529412,0.6176470588235294,0.38235294117647056,0.38393886097188584,3.1323529411764706,3.0588235294117645,3.088235294117647,0.9705882352941176,13000,19,96
2015301,마인드풀 버블 비건 클렌저,체이싱래빗,C_potential,378,48,4.916666666666667,206.79166666666666,0.6041666666666666,0.10416666666666667,0.38371216468743463,3.125,3.125,3.125,0.8958333333333334,13900,27,98
3939060,DMT 썬스크린 어드밴스드 30ml (PA4+),피지오겔,C_potential,258,45,4.888888888888889,174.8,0.7777777777777778,0.13333333333333333,0.36551959012802926,3.066666666666667,3.0444444444444443,3.088888888888889,0.8666666666666667,12900,30,98
5876001,[SET] 구스베리 글로우업 선세럼 2개 세트,바이쥬씨,C_potential,374,32,5.0,211.15625,1.0,0.03125,0.35698726179565143,5.0,4.6875,4.9375,0.96875,31900,36,100
5877757,씨프렌들리 브론즈 태닝오일 190ml SPF7,부쉬맨,C_potential,341,72,4.930555555555555,232.06944444444446,0.7916666666666666,0.1388888888888889,0.3295891963715224,4.125,3.861111111111111,3.9722222222222223,0.8611111111111112,24900,17,98
4268744,마일드 워터리 썬스크린,밈즈,C_potential,630,221,4.918552036199095,180.52488687782807,0.9864253393665159,0.07692307692307693,0.32813755283449675,3.0,3.0,3.0,0.8868778280542986,15400,30,98
4448777,B3 나이아신 선크림 50ml  + [증정] H패치 18매,티암,C_potential,699,71,4.957746478873239,236.7605633802817,0.9859154929577465,0.15492957746478872,0.26604862899259357,3.0,3.0,3.0,0.9577464788732394,16800,20,100
5800925,수분광 올데이 선세럼 50ml,어덴비,C_potential,251,51,4.96078431372549,343.4901960784314,0.9607843137254902,0.23529411764705882,0.2626478535568353,4.921568627450981,4.215686274509804,4.607843137254902,0.9607843137254902,24800,20,100
5877916,워터프루프 서핑 선스틱 20g SPF50+ PA++++,부쉬맨,C_potential,301,57,4.9298245614035086,306.12280701754383,0.9298245614035088,0.15789473684210525,0.253563652555946,4.666666666666667,4.543859649122807,4.578947368421052,1.0,18500,26,98
5877835,히알루론산 데일리 선크림 50ml SPF50+ PA++++,부쉬맨,C_potential,367,49,5.0,356.0,0.9795918367346939,0.2857142857142857,0.24294368081201254,4.938775510204081,4.469387755102041,4.877551020408164,0.9795918367346939,15000,32,100
3896210,그린플라 비건 진정 선크림 40ml [SPF50+/PA++++],더랩바이블랑두,C_potential,259,98,4.816326530612245,307.85714285714283,0.8979591836734694,0.35714285714285715,0.23376942700770836,3.061224489795918,3.0408163265306123,3.061224489795918,0.9795918367346939,17200,31,96
2600605,선 버디 헬프 미 선 스틱 10g 2ea,선더즈매터,C_potential,576,51,4.862745098039215,323.5098039215686,0.8431372549019608,0.3333333333333333,0.2333196191164623,3.0,3.0,3.0,1.0,28800,10,98
4042713,선데이 노세범 선크림 50ml [SPF50+/PA++++],에딧비,C_potential,257,101,4.861386138613861,351.2475247524753,0.9504950495049505,0.27722772277227725,0.22239953471081272,3.881188118811881,3.5544554455445545,3.7524752475247523,0.9801980198019802,17500,30,98
3345832,퍼트 온 선 블록 90ml,선더즈매터,C_potential,911,52,4.961538461538462,280.9230769230769,0.8269230769230769,0.28846153846153844,0.21976401460769057,3.019230769230769,3.0,3.0,1.0,31500,10,100
3422873,오 캄 UV  선 세럼 40ml,이퀄리브,C_potential,339,52,4.865384615384615,317.96153846153845,0.9807692307692307,0.19230769230769232,0.20322005366075174,3.1153846153846154,3.1153846153846154,3.1153846153846154,0.9807692307692307,28900,15,98
5010385,에어핏 선 피니싱 스틱 02 클리어 그린 (본품+키링),프레비츠,C_potential,273,62,4.951612903225806,306.66129032258067,1.0,0.1774193548387097,0.20182697742373315,3.0483870967741935,3.032258064516129,3.032258064516129,1.0,16000,50,100
5192350,수분 선크림 히알루론 선 캐쳐 40ml,뉴니스,C_potential,219,67,4.895522388059701,344.8805970149254,0.9701492537313433,0.208955223880597,0.19697512367423167,3.5074626865671643,3.388059701492537,3.417910447761194,1.0,17900,36,98
4426280,히알루론 하이드레이팅 선크림 50ml,마녀공장,C_potential,288,56,4.928571428571429,330.19642857142856,0.9821428571428571,0.32142857142857145,0.1929893038152754,3.0,3.0,3.0,0.9821428571428571,18200,30,98
4983968,시카티 카밍 아쿠아 선크림 50g,듀댑,C_potential,348,51,4.921568627450981,332.6666666666667,1.0,0.43137254901960786,0.17427657453672082,3.0,3.0,3.0,0.9803921568627451,20700,10,98
5091217,히알루론산 히알큐브 에센스 선크림 SPF50+ PA++++ 50ml(+수분크림 30ml 증정),디퍼,C_potential,358,51,4.96078431372549,364.19607843137254,0.9803921568627451,0.23529411764705882,0.17359178556157007,3.0392156862745097,3.0392156862745097,3.0392156862745097,0.9803921568627451,22100,15,100
4973634,워터인 피치 라이트 선크림 60ml (SPF 50+ PA++++) + 퍼밍 켈프 3종 (1.5ml x 3) 7매 증정,본 어글리,C_potential,232,95,4.852631578947369,344.82105263157894,0.9789473684210527,0.42105263157894735,0.17168652454077363,3.0105263157894737,3.0,3.0210526315789474,1.0,18900,30,98
4515989,다이나믹 선크림 50ml,블루반,C_potential,371,57,4.859649122807017,353.7894736842105,1.0,0.15789473684210525,0.15813855100822996,3.0,3.0,3.0,1.0,16100,30,98
